participant_id,trial_number,trial_uuid,event_index_in_trial,start_string,target_string,current_string,current_active_symbol_index,current_active_rule_index,event_timestamp,event_type,session_number,study_id,group_id,task_signature,cumulative_trial_number
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,0,accbaba,acbab,accbaba,,,0.0,trial:start,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,1,accbaba,acbab,accbaba,,0.0,15560.600000023842,rule:select,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,2,accbaba,acbab,accbaba,1.0,0.0,16180.600000023842,symbol:select,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,3,accbaba,acbab,acbaba,1.0,0.0,16180.600000023842,rule:apply:success,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,4,accbaba,acbab,acbaba,1.0,0.0,16180.90000000596,symbol:deselect,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,5,accbaba,acbab,acbaba,1.0,0.0,16180.90000000596,rule:deselect,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,6,accbaba,acbab,acbaba,1.0,0.0,25781.80000001192,rule:select,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,7,accbaba,acbab,acbaba,3.0,0.0,26816.0,symbol:select,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,8,accbaba,acbab,acbaba,3.0,0.0,26816.100000023842,rule:apply:invalid,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,9,accbaba,acbab,acbaba,3.0,0.0,26816.30000001192,symbol:deselect,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,10,accbaba,acbab,acbaba,3.0,0.0,26816.30000001192,rule:deselect,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,11,accbaba,acbab,acbaba,3.0,0.0,29935.600000023842,rule:select,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,12,accbaba,acbab,acbaba,4.0,0.0,30595.90000000596,symbol:select,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,13,accbaba,acbab,acbaba,4.0,0.0,30595.90000000596,rule:apply:invalid,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,14,accbaba,acbab,acbaba,4.0,0.0,30596.20000001788,symbol:deselect,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,15,accbaba,acbab,acbaba,4.0,0.0,30596.20000001788,rule:deselect,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,16,accbaba,acbab,acbaba,4.0,1.0,44806.5,rule:select,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,17,accbaba,acbab,acbaba,4.0,1.0,51306.0,symbol:select,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,18,accbaba,acbab,acbadc,4.0,1.0,51306.10000002384,rule:apply:success,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,19,accbaba,acbab,acbadc,4.0,1.0,51306.60000002384,symbol:deselect,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,20,accbaba,acbab,acbadc,4.0,1.0,51306.70000001788,rule:deselect,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,21,accbaba,acbab,acbadc,4.0,2.0,55001.70000001788,rule:select,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,22,accbaba,acbab,acbadc,4.0,2.0,55789.20000001788,symbol:select,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,23,accbaba,acbab,acbaab,4.0,2.0,55789.30000001192,rule:apply:success,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,24,accbaba,acbab,acbaab,4.0,2.0,55789.5,symbol:deselect,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,25,accbaba,acbab,acbaab,4.0,2.0,55789.60000002384,rule:deselect,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,26,accbaba,acbab,acbaab,4.0,0.0,57963.70000001788,rule:select,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,27,accbaba,acbab,acbaab,3.0,0.0,58744.40000000596,symbol:select,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,28,accbaba,acbab,acbab,3.0,0.0,58744.70000001788,rule:apply:success,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,29,accbaba,acbab,acbab,3.0,0.0,58746.0,symbol:deselect,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,30,accbaba,acbab,acbab,3.0,0.0,58746.20000001788,rule:deselect,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,31,accbaba,acbab,acbab,3.0,0.0,58747.30000001192,goal:achieved,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,1,05427750-8654-405f-88a6-4670b2c63719,32,accbaba,acbab,acbab,3.0,0.0,58747.30000001192,trial:end,0,25s1p2,guuu,"('accbaba', 'acbab')",1
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,0,accbaddc,acabddc,accbaddc,,,0.0,trial:start,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,1,accbaddc,acabddc,accbaddc,,0.0,33085.69999998808,rule:select,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,2,accbaddc,acabddc,accbaddc,1.0,0.0,34114.80000001192,symbol:select,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,3,accbaddc,acabddc,acbaddc,1.0,0.0,34114.80000001192,rule:apply:success,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,4,accbaddc,acabddc,acbaddc,1.0,0.0,34115.90000000596,symbol:deselect,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,5,accbaddc,acabddc,acbaddc,1.0,0.0,34115.90000000596,rule:deselect,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,6,accbaddc,acabddc,acbaddc,1.0,1.0,52132.09999999404,rule:select,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,7,accbaddc,acabddc,acbaddc,2.0,1.0,53463.90000000596,symbol:select,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,8,accbaddc,acabddc,acdcddc,2.0,1.0,53463.90000000596,rule:apply:success,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,9,accbaddc,acabddc,acdcddc,2.0,1.0,53464.19999998808,symbol:deselect,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,10,accbaddc,acabddc,acdcddc,2.0,1.0,53464.19999998808,rule:deselect,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,11,accbaddc,acabddc,acdcddc,2.0,2.0,56962.69999998808,rule:select,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,12,accbaddc,acabddc,acdcddc,2.0,2.0,57888.30000001192,symbol:select,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,13,accbaddc,acabddc,acabddc,2.0,2.0,57888.30000001192,rule:apply:success,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,14,accbaddc,acabddc,acabddc,2.0,2.0,57888.59999999404,symbol:deselect,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,15,accbaddc,acabddc,acabddc,2.0,2.0,57888.69999998808,rule:deselect,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,16,accbaddc,acabddc,acabddc,2.0,2.0,57888.80000001192,goal:achieved,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,2,5094d913-0261-4fe6-a5b5-ea5714e2ad7b,17,accbaddc,acabddc,acabddc,2.0,2.0,57888.80000001192,trial:end,0,25s1p2,guuu,"('accbaddc', 'acabddc')",2
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,0,bcdbaac,bcabdc,bcdbaac,,,0.0,trial:start,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,1,bcdbaac,bcabdc,bcdbaac,,1.0,24316.40000000596,rule:select,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,2,bcdbaac,bcabdc,bcdbaac,3.0,1.0,25067.59999999404,symbol:select,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,3,bcdbaac,bcabdc,bcddcac,3.0,1.0,25067.59999999404,rule:apply:success,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,4,bcdbaac,bcabdc,bcddcac,3.0,1.0,25068.19999998808,symbol:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,5,bcdbaac,bcabdc,bcddcac,3.0,1.0,25068.19999998808,rule:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,6,bcdbaac,bcabdc,bcddcac,3.0,0.0,27565.5,rule:select,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,7,bcdbaac,bcabdc,bcddcac,2.0,0.0,31033.09999999404,symbol:select,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,8,bcdbaac,bcabdc,bcdcac,2.0,0.0,31033.09999999404,rule:apply:success,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,9,bcdbaac,bcabdc,bcdcac,2.0,0.0,31033.40000000596,symbol:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,10,bcdbaac,bcabdc,bcdcac,2.0,0.0,31033.40000000596,rule:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,11,bcdbaac,bcabdc,bcdcac,2.0,2.0,36718.19999998808,rule:select,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,12,bcdbaac,bcabdc,bcdcac,2.0,2.0,37879.19999998808,symbol:select,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,13,bcdbaac,bcabdc,bcabac,2.0,2.0,37879.19999998808,rule:apply:success,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,14,bcdbaac,bcabdc,bcabac,2.0,2.0,37879.59999999404,symbol:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,15,bcdbaac,bcabdc,bcabac,2.0,2.0,37879.69999998808,rule:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,16,bcdbaac,bcabdc,bcabac,2.0,1.0,49646.90000000596,rule:select,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,17,bcdbaac,bcabdc,bcabac,3.0,1.0,51168.0,symbol:select,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,18,bcdbaac,bcabdc,bcadcc,3.0,1.0,51168.09999999404,rule:apply:success,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,19,bcdbaac,bcabdc,bcadcc,3.0,1.0,51168.30000001192,symbol:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,20,bcdbaac,bcabdc,bcadcc,3.0,1.0,51168.30000001192,rule:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,21,bcdbaac,bcabdc,bcadcc,3.0,1.0,56358.69999998808,rule:apply:undo,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,22,bcdbaac,bcabdc,bcadcc,3.0,1.0,56359.09999999404,symbol:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,23,bcdbaac,bcabdc,bcadcc,3.0,1.0,56359.09999999404,rule:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,24,bcdbaac,bcabdc,bcadcc,3.0,1.0,65627.5,rule:apply:undo,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,25,bcdbaac,bcabdc,bcadcc,3.0,1.0,65627.90000000596,symbol:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,26,bcdbaac,bcabdc,bcadcc,3.0,1.0,65628.0,rule:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,27,bcdbaac,bcabdc,bcadcc,3.0,4.0,69260.30000001192,rule:select,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,28,bcdbaac,bcabdc,bcdcac,2.0,4.0,74794.30000001192,symbol:select,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,29,bcdbaac,bcabdc,bcbadc,2.0,4.0,74794.40000000596,rule:apply:success,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,30,bcdbaac,bcabdc,bcbadc,2.0,4.0,74794.80000001192,symbol:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,31,bcdbaac,bcabdc,bcbadc,2.0,4.0,74794.80000001192,rule:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,32,bcdbaac,bcabdc,bcbadc,2.0,4.0,82293.40000000596,rule:apply:undo,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,33,bcdbaac,bcabdc,bcbadc,2.0,4.0,82293.59999999404,symbol:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,34,bcdbaac,bcabdc,bcbadc,2.0,4.0,82293.69999998808,rule:deselect,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,3,37edc48b-b6fe-4ae1-ba01-d3b6b2a61a17,35,bcdbaac,bcabdc,bcbadc,2.0,4.0,90012.80000001192,trial:end,0,25s1p2,guuu,"('bcdbaac', 'bcabdc')",3
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,0,adcdcc,aadab,adcdcc,,,0.0,trial:start,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,1,adcdcc,aadab,adcdcc,,2.0,11706.699999988079,rule:select,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,2,adcdcc,aadab,adcdcc,1.0,2.0,12546.699999988079,symbol:select,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,3,adcdcc,aadab,aabdcc,1.0,2.0,12546.699999988079,rule:apply:success,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,4,adcdcc,aadab,aabdcc,1.0,2.0,12546.90000000596,symbol:deselect,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,5,adcdcc,aadab,aabdcc,1.0,2.0,12547.0,rule:deselect,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,6,adcdcc,aadab,aabdcc,1.0,2.0,24694.40000000596,rule:select,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,7,adcdcc,aadab,aabdcc,3.0,2.0,25566.80000001192,symbol:select,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,8,adcdcc,aadab,aababc,3.0,2.0,25566.80000001192,rule:apply:success,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,9,adcdcc,aadab,aababc,3.0,2.0,25567.09999999404,symbol:deselect,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,10,adcdcc,aadab,aababc,3.0,2.0,25567.09999999404,rule:deselect,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,11,adcdcc,aadab,aababc,3.0,1.0,29441.40000000596,rule:select,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,12,adcdcc,aadab,aababc,2.0,1.0,30074.19999998808,symbol:select,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,13,adcdcc,aadab,aadcbc,2.0,1.0,30074.19999998808,rule:apply:success,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,14,adcdcc,aadab,aadcbc,2.0,1.0,30074.40000000596,symbol:deselect,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,15,adcdcc,aadab,aadcbc,2.0,1.0,30074.40000000596,rule:deselect,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,16,adcdcc,aadab,aadcbc,2.0,3.0,33638.30000001192,rule:select,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,17,adcdcc,aadab,aadcbc,3.0,3.0,36441.69999998808,symbol:select,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,18,adcdcc,aadab,aadadc,3.0,3.0,36441.69999998808,rule:apply:success,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,19,adcdcc,aadab,aadadc,3.0,3.0,36442.0,symbol:deselect,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,20,adcdcc,aadab,aadadc,3.0,3.0,36442.0,rule:deselect,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,21,adcdcc,aadab,aadadc,3.0,2.0,45314.40000000596,rule:select,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,22,adcdcc,aadab,aadadc,4.0,2.0,45959.5,symbol:select,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,23,adcdcc,aadab,aadaab,4.0,2.0,45959.5,rule:apply:success,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,24,adcdcc,aadab,aadaab,4.0,2.0,45959.69999998808,symbol:deselect,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,25,adcdcc,aadab,aadaab,4.0,2.0,45959.80000001192,rule:deselect,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,26,adcdcc,aadab,aadaab,4.0,0.0,47875.30000001192,rule:select,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,27,adcdcc,aadab,aadaab,3.0,0.0,48570.0,symbol:select,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,28,adcdcc,aadab,aadab,3.0,0.0,48570.0,rule:apply:success,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,29,adcdcc,aadab,aadab,3.0,0.0,48570.09999999404,symbol:deselect,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,30,adcdcc,aadab,aadab,3.0,0.0,48570.19999998808,rule:deselect,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,31,adcdcc,aadab,aadab,3.0,0.0,48570.40000000596,goal:achieved,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,4,14046321-4a30-4221-a634-80dd6759c8b6,32,adcdcc,aadab,aadab,3.0,0.0,48570.40000000596,trial:end,0,25s1p2,guuu,"('adcdcc', 'aadab')",4
58d62c1733fef30001189b75,5,e4451ad5-d425-49bc-861f-78f04dda9a39,0,bdadbaba,bdaba,bdadbaba,,,0.0,trial:start,0,25s1p2,guuu,"('bdadbaba', 'bdaba')",5
58d62c1733fef30001189b75,5,e4451ad5-d425-49bc-861f-78f04dda9a39,1,bdadbaba,bdaba,bdadbaba,,1.0,20201.80000001192,rule:select,0,25s1p2,guuu,"('bdadbaba', 'bdaba')",5
58d62c1733fef30001189b75,5,e4451ad5-d425-49bc-861f-78f04dda9a39,2,bdadbaba,bdaba,bdadbaba,6.0,1.0,21064.40000000596,symbol:select,0,25s1p2,guuu,"('bdadbaba', 'bdaba')",5
